# Created by CSS Data Browser Version 4.2.4.201908232322
# 
# Start Time : 2020-06-30 00:00:00.000
# End Time   : 2020-07-13 00:00:00.000
# Source     : Linear interp.
# Interpolation Interval: 00:01:00
# Format     : Decimal (2 digits)
# 
# Data is in TAB-delimited columns, should import into e.g. Excel

# Channel: PXD:P1012:hv:CURR:cur
# Archives:
# 1) PXD
#    URL: pbraw://pxdgw1.daqnet.kek.jp/retrieval/
#    Key: 1
# 
# Channel: SKB2:BMLDCCT:CURRENT
# Archives:
# 1) Belle2
#    URL: pbraw://b2arch1.daqnet.kek.jp:17668/retrieval/
#    Key: 3
# 2) DHH
#    URL: pbraw://pxddhh.daqnet.kek.jp:17668/retrieval/
#    Key: 5
# 
# Channel: SKB2:BMHDCCT:CURRENT
# Archives:
# 1) PXD
#    URL: pbraw://pxdgw1.daqnet.kek.jp/retrieval/
#    Key: 1
# 2) Belle2
#    URL: pbraw://b2arch1.daqnet.kek.jp:17668/retrieval/
#    Key: 3
# 3) DHH
#    URL: pbraw://pxddhh.daqnet.kek.jp:17668/retrieval/
#    Key: 5
# 
# Channel: PXD:P1012:hv-load:VOLT:cur
# Archives:
# 1) PXD
#    URL: pbraw://pxdgw1.daqnet.kek.jp/retrieval/
#    Key: 1
# 

# Time	PXD:P1012:hv:CURR:cur Value	SKB2:BMLDCCT:CURRENT Value	SKB2:BMHDCCT:CURRENT Value	PXD:P1012:hv-load:VOLT:cur Value
2020-07-01 09:41:00.000000000	-14.49	-0.01	-0.03	-219.00
2020-07-01 09:41:00.000000000	-14.49	-0.01	-0.03	-219.00
2020-07-01 09:42:00.000000000	-1,093.44	0.00	-0.03	-59,870.00
2020-07-01 09:42:00.000000000	-1,093.44	0.00	-0.03	-59,870.00
2020-07-01 09:42:00.000000000	-1,093.44	0.00	-0.03	-59,870.00
2020-07-01 09:43:00.000000000	-1,136.22	0.00	-0.02	-59,863.49
2020-07-01 09:43:00.000000000	-1,136.22	0.00	-0.02	-59,863.49
2020-07-01 09:43:00.000000000	-1,136.22	0.00	-0.02	-59,863.49
2020-07-01 09:44:00.000000000	-1,134.19	0.01	-0.03	-59,860.71
2020-07-01 09:44:00.000000000	-1,134.19	0.01	-0.03	-59,860.71
2020-07-01 09:44:00.000000000	-1,134.19	0.01	-0.03	-59,860.71
2020-07-01 09:45:00.000000000	-1,136.41	0.00	-0.02	-59,898.00
2020-07-01 09:45:00.000000000	-1,136.41	0.00	-0.02	-59,898.00
2020-07-01 09:45:00.000000000	-1,136.41	0.00	-0.02	-59,898.00
2020-07-01 09:46:00.000000000	-1,130.63	-0.00	-0.03	-59,841.00
2020-07-01 09:46:00.000000000	-1,130.63	-0.00	-0.03	-59,841.00
2020-07-01 09:46:00.000000000	-1,130.63	-0.00	-0.03	-59,841.00
2020-07-01 09:47:00.000000000	-1,131.47	-0.00	-0.02	-59,898.00
2020-07-01 09:47:00.000000000	-1,131.47	-0.00	-0.02	-59,898.00
2020-07-01 09:47:00.000000000	-1,131.47	-0.00	-0.02	-59,898.00
2020-07-01 09:48:00.000000000	-1,132.37	0.01	-0.03	-59,862.17
2020-07-01 09:48:00.000000000	-1,132.37	0.01	-0.03	-59,862.17
2020-07-01 09:48:00.000000000	-1,132.37	0.01	-0.03	-59,862.17
2020-07-01 09:49:00.000000000	-1,134.10	0.01	-0.02	-59,886.72
2020-07-01 09:49:00.000000000	-1,134.10	0.01	-0.02	-59,886.72
2020-07-01 09:49:00.000000000	-1,134.10	0.01	-0.02	-59,886.72
2020-07-01 09:50:00.000000000	-1,137.18	0.01	-0.03	-59,854.13
2020-07-01 09:50:00.000000000	-1,137.18	0.01	-0.03	-59,854.13
2020-07-01 09:50:00.000000000	-1,137.18	0.01	-0.03	-59,854.13
2020-07-01 09:51:00.000000000	-1,132.49	-0.00	-0.03	-59,872.83
2020-07-01 09:51:00.000000000	-1,132.49	-0.00	-0.03	-59,872.83
2020-07-01 09:51:00.000000000	-1,132.49	-0.00	-0.03	-59,872.83
2020-07-01 09:52:00.000000000	-1,131.05	0.01	-0.02	-59,843.92
2020-07-01 09:52:00.000000000	-1,131.05	0.01	-0.02	-59,843.92
2020-07-01 09:52:00.000000000	-1,131.05	0.01	-0.02	-59,843.92
2020-07-01 09:53:00.000000000	-1,136.55	-0.00	-0.03	-59,888.97
2020-07-01 09:53:00.000000000	-1,136.55	-0.00	-0.03	-59,888.97
2020-07-01 09:53:00.000000000	-1,136.55	-0.00	-0.03	-59,888.97
2020-07-01 09:54:00.000000000	-1,134.95	-0.00	-0.03	-59,898.00
2020-07-01 09:54:00.000000000	-1,134.95	-0.00	-0.03	-59,898.00
2020-07-01 09:54:00.000000000	-1,134.95	-0.00	-0.03	-59,898.00
2020-07-01 09:55:00.000000000	-1,131.27	0.01	-0.03	-59,874.78
2020-07-01 09:55:00.000000000	-1,131.27	0.01	-0.03	-59,874.78
2020-07-01 09:55:00.000000000	-1,131.27	0.01	-0.03	-59,874.78
2020-07-01 09:56:00.000000000	-1,131.30	0.02	-0.03	-59,884.99
2020-07-01 09:56:00.000000000	-1,131.30	0.02	-0.03	-59,884.99
2020-07-01 09:56:00.000000000	-1,131.30	0.02	-0.03	-59,884.99
2020-07-01 09:57:00.000000000	-1,135.91	-0.00	-0.02	-59,843.73
2020-07-01 09:57:00.000000000	-1,135.91	-0.00	-0.02	-59,843.73
2020-07-01 09:57:00.000000000	-1,135.91	-0.00	-0.02	-59,843.73
2020-07-01 09:58:00.000000000	-1,131.96	0.00	-0.02	-59,892.20
2020-07-01 09:58:00.000000000	-1,131.96	0.00	-0.02	-59,892.20
2020-07-01 09:58:00.000000000	-1,131.96	0.00	-0.02	-59,892.20
2020-07-01 09:59:00.000000000	-1,129.82	0.01	-0.03	-59,898.00
2020-07-01 09:59:00.000000000	-1,129.82	0.01	-0.03	-59,898.00
2020-07-01 09:59:00.000000000	-1,129.82	0.01	-0.03	-59,898.00
2020-07-01 10:00:00.000000000	-1,133.00	0.01	-0.03	-59,859.53
2020-07-01 10:00:00.000000000	-1,133.00	0.01	-0.03	-59,859.53
2020-07-01 10:00:00.000000000	-1,133.00	0.01	-0.03	-59,859.53
2020-07-01 10:01:00.000000000	-1,133.73	-0.00	-0.03	-59,852.91
2020-07-01 10:01:00.000000000	-1,133.73	-0.00	-0.03	-59,852.91
2020-07-01 10:01:00.000000000	-1,133.73	-0.00	-0.03	-59,852.91
2020-07-01 10:02:00.000000000	-1,131.45	-0.00	-0.02	-59,841.00
2020-07-01 10:02:00.000000000	-1,131.45	-0.00	-0.02	-59,841.00
2020-07-01 10:02:00.000000000	-1,131.45	-0.00	-0.02	-59,841.00
2020-07-01 10:03:00.000000000	-1,129.93	0.00	-0.03	-59,858.68
2020-07-01 10:03:00.000000000	-1,129.93	0.00	-0.03	-59,858.68
2020-07-01 10:03:00.000000000	-1,129.93	0.00	-0.03	-59,858.68
2020-07-01 10:04:00.000000000	-1,131.38	0.01	-0.03	-59,898.00
2020-07-01 10:04:00.000000000	-1,131.38	0.01	-0.03	-59,898.00
2020-07-01 10:04:00.000000000	-1,131.38	0.01	-0.03	-59,898.00
2020-07-01 10:05:00.000000000	-1,133.83	0.00	-0.02	-59,896.17
2020-07-01 10:05:00.000000000	-1,133.83	0.00	-0.02	-59,896.17
2020-07-01 10:05:00.000000000	-1,133.83	0.00	-0.02	-59,896.17
2020-07-01 10:06:00.000000000	-1,130.66	-0.00	-0.03	-59,898.00
2020-07-01 10:06:00.000000000	-1,130.66	-0.00	-0.03	-59,898.00
2020-07-01 10:06:00.000000000	-1,130.66	-0.00	-0.03	-59,898.00
2020-07-01 10:07:00.000000000	-1,128.73	0.00	-0.03	-59,898.00
2020-07-01 10:07:00.000000000	-1,128.73	0.00	-0.03	-59,898.00
2020-07-01 10:07:00.000000000	-1,128.73	0.00	-0.03	-59,898.00
2020-07-01 10:08:00.000000000	-1,134.38	0.00	-0.03	-59,882.29
2020-07-01 10:08:00.000000000	-1,134.38	0.00	-0.03	-59,882.29
2020-07-01 10:08:00.000000000	-1,134.38	0.00	-0.03	-59,882.29
2020-07-01 10:09:00.000000000	-1,130.16	0.00	-0.03	-59,865.49
2020-07-01 10:09:00.000000000	-1,130.16	0.00	-0.03	-59,865.49
2020-07-01 10:09:00.000000000	-1,130.16	0.00	-0.03	-59,865.49
2020-07-01 10:10:00.000000000	-1,128.51	0.01	-0.03	-59,885.48
2020-07-01 10:10:00.000000000	-1,128.51	0.01	-0.03	-59,885.48
2020-07-01 10:10:00.000000000	-1,128.51	0.01	-0.03	-59,885.48
2020-07-01 10:11:00.000000000	-1,128.58	0.00	-0.03	-59,841.00
2020-07-01 10:11:00.000000000	-1,128.58	0.00	-0.03	-59,841.00
2020-07-01 10:11:00.000000000	-1,128.58	0.00	-0.03	-59,841.00
2020-07-01 10:12:00.000000000	-1,133.03	0.01	-0.03	-59,891.48
2020-07-01 10:12:00.000000000	-1,133.03	0.01	-0.03	-59,891.48
2020-07-01 10:12:00.000000000	-1,133.03	0.01	-0.03	-59,891.48
2020-07-01 10:13:00.000000000	-1,130.13	0.01	-0.03	-59,871.59
2020-07-01 10:13:00.000000000	-1,130.13	0.01	-0.03	-59,871.59
2020-07-01 10:13:00.000000000	-1,130.13	0.01	-0.03	-59,871.59
2020-07-01 10:14:00.000000000	-1,126.02	-0.00	-0.03	-59,861.21
2020-07-01 10:14:00.000000000	-1,126.02	-0.00	-0.03	-59,861.21
2020-07-01 10:14:00.000000000	-1,126.02	-0.00	-0.03	-59,861.21
2020-07-01 10:15:00.000000000	-1,129.88	-0.01	-0.03	-59,852.39
2020-07-01 10:15:00.000000000	-1,129.88	-0.01	-0.03	-59,852.39
2020-07-01 10:15:00.000000000	-1,129.88	-0.01	-0.03	-59,852.39
2020-07-01 10:16:00.000000000	-1,132.05	-0.00	-0.02	-59,868.49
2020-07-01 10:16:00.000000000	-1,132.05	-0.00	-0.03	-59,868.49
2020-07-01 10:16:00.000000000	-1,132.05	-0.00	-0.03	-59,868.49
2020-07-01 10:17:00.000000000	-1,128.00	0.00	-0.04	-59,858.08
2020-07-01 10:17:00.000000000	-1,128.00	0.00	-0.04	-59,858.08
2020-07-01 10:17:00.000000000	-1,128.00	0.00	-0.04	-59,858.08
2020-07-01 10:18:00.000000000	-1,126.88	-0.00	-0.03	-59,862.10
2020-07-01 10:18:00.000000000	-1,126.88	-0.00	-0.03	-59,862.10
2020-07-01 10:18:00.000000000	-1,126.88	-0.00	-0.03	-59,862.10
2020-07-01 10:19:00.000000000	-1,129.00	0.01	-0.03	-59,898.00
2020-07-01 10:19:00.000000000	-1,129.00	0.01	-0.04	-59,898.00
2020-07-01 10:19:00.000000000	-1,129.00	0.01	-0.04	-59,898.00
2020-07-01 10:20:00.000000000	-1,130.49	-0.00	-0.03	-59,853.52
2020-07-01 10:20:00.000000000	-1,130.49	-0.00	-0.03	-59,853.52
2020-07-01 10:20:00.000000000	-1,130.49	-0.00	-0.03	-59,853.52
2020-07-01 10:21:00.000000000	-1,126.60	0.00	-0.03	-59,842.79
2020-07-01 10:21:00.000000000	-1,126.60	0.00	-0.03	-59,842.79
2020-07-01 10:21:00.000000000	-1,126.60	0.00	-0.03	-59,842.79
2020-07-01 10:22:00.000000000	-1,126.48	0.00	-0.04	-59,841.00
2020-07-01 10:22:00.000000000	-1,126.48	0.00	-0.03	-59,841.00
2020-07-01 10:22:00.000000000	-1,126.48	0.00	-0.03	-59,841.00
2020-07-01 10:23:00.000000000	-1,131.22	0.00	-0.04	-59,885.60
2020-07-01 10:23:00.000000000	-1,131.22	0.00	-0.04	-59,885.60
2020-07-01 10:23:00.000000000	-1,131.22	0.00	-0.04	-59,885.60
2020-07-01 10:24:00.000000000	-1,129.72	-0.00	-0.03	-59,885.81
2020-07-01 10:24:00.000000000	-1,129.72	-0.00	-0.03	-59,885.81
2020-07-01 10:24:00.000000000	-1,129.72	-0.00	-0.03	-59,885.81
2020-07-01 10:25:00.000000000	-1,126.97	-0.00	-0.02	-59,867.03
2020-07-01 10:25:00.000000000	-1,126.97	-0.00	-0.03	-59,867.03
2020-07-01 10:25:00.000000000	-1,126.97	-0.00	-0.03	-59,867.03
2020-07-01 10:26:00.000000000	-1,127.02	0.00	-0.03	-59,898.00
2020-07-01 10:26:00.000000000	-1,127.02	0.00	-0.03	-59,898.00
2020-07-01 10:26:00.000000000	-1,127.02	0.00	-0.03	-59,898.00
2020-07-01 10:27:00.000000000	-1,131.02	-0.00	-0.03	-59,890.11
2020-07-01 10:27:00.000000000	-1,131.02	-0.00	-0.03	-59,890.11
2020-07-01 10:27:00.000000000	-1,131.02	-0.00	-0.03	-59,890.11
2020-07-01 10:28:00.000000000	-1,128.56	0.01	-0.03	-59,864.72
2020-07-01 10:28:00.000000000	-1,128.56	0.01	-0.03	-59,864.72
2020-07-01 10:28:00.000000000	-1,128.56	0.01	-0.03	-59,864.72
2020-07-01 10:29:00.000000000	-1,125.52	-0.00	-0.03	-59,880.78
2020-07-01 10:29:00.000000000	-1,125.52	-0.00	-0.03	-59,880.78
2020-07-01 10:29:00.000000000	-1,125.52	-0.00	-0.03	-59,880.78
2020-07-01 10:30:00.000000000	-1,127.54	0.00	-0.03	-59,861.90
2020-07-01 10:30:00.000000000	-1,127.54	0.00	-0.03	-59,861.90
2020-07-01 10:30:00.000000000	-1,127.54	0.00	-0.03	-59,861.90
2020-07-01 10:31:00.000000000	-1,130.00	-0.01	-0.03	-59,841.00
2020-07-01 10:31:00.000000000	-1,130.00	-0.01	-0.03	-59,841.00
2020-07-01 10:31:00.000000000	-1,130.00	-0.01	-0.03	-59,841.00
2020-07-01 10:32:00.000000000	-1,127.00	-0.01	-0.03	-59,875.57
2020-07-01 10:32:00.000000000	-1,127.00	-0.01	-0.03	-59,875.57
2020-07-01 10:32:00.000000000	-1,127.00	-0.01	-0.03	-59,875.57
2020-07-01 10:33:00.000000000	-1,125.97	-0.01	-0.03	-59,841.82
2020-07-01 10:33:00.000000000	-1,125.97	-0.01	-0.03	-59,841.82
2020-07-01 10:33:00.000000000	-1,125.97	-0.01	-0.03	-59,841.82
2020-07-01 10:34:00.000000000	-1,127.93	0.01	-0.03	-59,865.89
2020-07-01 10:34:00.000000000	-1,127.93	0.01	-0.03	-59,865.89
2020-07-01 10:34:00.000000000	-1,127.93	0.01	-0.03	-59,865.89
2020-07-01 10:35:00.000000000	-1,130.19	0.00	-0.03	-59,862.08
2020-07-01 10:35:00.000000000	-1,130.19	0.00	-0.03	-59,862.08
2020-07-01 10:35:00.000000000	-1,130.19	0.00	-0.03	-59,862.08
2020-07-01 10:36:00.000000000	-1,125.96	0.00	-0.03	-59,870.00
2020-07-01 10:36:00.000000000	-1,125.96	0.00	-0.03	-59,870.00
2020-07-01 10:36:00.000000000	-1,125.96	0.00	-0.03	-59,870.00
2020-07-01 10:37:00.000000000	-1,125.04	0.01	-0.03	-59,851.56
2020-07-01 10:37:00.000000000	-1,125.04	0.01	-0.03	-59,851.56
2020-07-01 10:37:00.000000000	-1,125.04	0.01	-0.03	-59,851.56
2020-07-01 10:38:00.000000000	-1,129.70	0.01	-0.04	-59,848.20
2020-07-01 10:38:00.000000000	-1,129.70	0.01	-0.04	-59,848.20
2020-07-01 10:38:00.000000000	-1,129.70	0.01	-0.04	-59,848.20
2020-07-01 10:39:00.000000000	-1,128.77	0.01	-0.03	-59,889.40
2020-07-01 10:39:00.000000000	-1,128.77	0.01	-0.03	-59,889.40
2020-07-01 10:39:00.000000000	-1,128.77	0.01	-0.03	-59,889.40
2020-07-01 10:40:00.000000000	-1,126.00	0.01	-0.03	-59,842.90
2020-07-01 10:40:00.000000000	-1,126.00	0.01	-0.03	-59,842.90
2020-07-01 10:40:00.000000000	-1,126.00	0.01	-0.03	-59,842.90
2020-07-01 10:41:00.000000000	-1,126.40	0.00	-0.03	-59,895.30
2020-07-01 10:41:00.000000000	-1,126.40	0.00	-0.03	-59,895.30
2020-07-01 10:41:00.000000000	-1,126.40	0.00	-0.03	-59,895.30
2020-07-01 10:42:00.000000000	-1,129.46	-0.00	-0.03	-59,867.49
2020-07-01 10:42:00.000000000	-1,129.46	-0.00	-0.03	-59,867.49
2020-07-01 10:42:00.000000000	-1,129.46	-0.00	-0.03	-59,867.49
2020-07-01 10:43:00.000000000	-1,126.41	0.01	-0.03	-59,867.63
2020-07-01 10:43:00.000000000	-1,126.41	0.01	-0.04	-59,867.63
2020-07-01 10:43:00.000000000	-1,126.41	0.01	-0.04	-59,867.63
2020-07-01 10:44:00.000000000	-1,123.45	0.01	-0.03	-59,872.09
2020-07-01 10:44:00.000000000	-1,123.45	0.01	-0.03	-59,872.09
2020-07-01 10:44:00.000000000	-1,123.45	0.01	-0.03	-59,872.09
2020-07-01 10:45:00.000000000	-1,126.00	0.01	-0.03	-59,874.63
2020-07-01 10:45:00.000000000	-1,126.00	0.01	-0.03	-59,874.63
2020-07-01 10:45:00.000000000	-1,126.00	0.01	-0.03	-59,874.63
2020-07-01 10:46:00.000000000	-1,129.00	-0.00	-0.03	-59,856.69
2020-07-01 10:46:00.000000000	-1,129.00	-0.00	-0.03	-59,856.69
2020-07-01 10:46:00.000000000	-1,129.00	-0.00	-0.03	-59,856.69
2020-07-01 10:47:00.000000000	-1,123.74	0.01	-0.03	-59,852.10
2020-07-01 10:47:00.000000000	-1,123.74	0.01	-0.03	-59,852.10
2020-07-01 10:47:00.000000000	-1,123.74	0.01	-0.03	-59,852.10
2020-07-01 10:48:00.000000000	-1,123.04	-0.00	-0.03	-59,863.45
2020-07-01 10:48:00.000000000	-1,123.04	-0.00	-0.03	-59,863.45
2020-07-01 10:48:00.000000000	-1,123.04	-0.00	-0.03	-59,863.45
2020-07-01 10:49:00.000000000	-1,128.03	0.00	-0.03	-59,898.00
2020-07-01 10:49:00.000000000	-1,128.03	0.00	-0.03	-59,898.00
2020-07-01 10:49:00.000000000	-1,128.03	0.00	-0.03	-59,898.00
2020-07-01 10:50:00.000000000	-1,126.00	-0.00	-0.03	-59,895.71
2020-07-01 10:50:00.000000000	-1,126.00	-0.00	-0.03	-59,895.71
2020-07-01 10:50:00.000000000	-1,126.00	-0.00	-0.03	-59,895.71
2020-07-01 10:51:00.000000000	-1,123.00	0.01	-0.03	-59,870.00
2020-07-01 10:51:00.000000000	-1,123.00	0.01	-0.03	-59,870.00
2020-07-01 10:51:00.000000000	-1,123.00	0.01	-0.03	-59,870.00
2020-07-01 10:52:00.000000000	-1,123.05	0.01	-0.03	-59,898.00
2020-07-01 10:52:00.000000000	-1,123.05	0.01	-0.03	-59,898.00
2020-07-01 10:52:00.000000000	-1,123.05	0.01	-0.03	-59,898.00
2020-07-01 10:53:00.000000000	-1,129.44	-0.00	-0.03	-59,841.00
2020-07-01 10:53:00.000000000	-1,129.44	-0.00	-0.03	-59,841.00
2020-07-01 10:53:00.000000000	-1,129.44	-0.00	-0.03	-59,841.00
2020-07-01 10:54:00.000000000	-1,125.47	-0.00	-0.03	-59,880.47
2020-07-01 10:54:00.000000000	-1,125.47	-0.00	-0.03	-59,880.47
2020-07-01 10:54:00.000000000	-1,125.47	-0.00	-0.03	-59,880.47
2020-07-01 10:55:00.000000000	-1,123.18	-0.01	-0.03	-59,876.34
2020-07-01 10:55:00.000000000	-1,123.18	-0.01	-0.03	-59,876.34
2020-07-01 10:55:00.000000000	-1,123.18	-0.01	-0.03	-59,876.34
2020-07-01 10:56:00.000000000	-1,124.00	0.00	-0.03	-59,841.00
2020-07-01 10:56:00.000000000	-1,124.00	0.00	-0.03	-59,841.00
2020-07-01 10:56:00.000000000	-1,124.00	0.00	-0.03	-59,841.00
2020-07-01 10:57:00.000000000	-1,126.01	-0.01	-0.02	-59,842.24
2020-07-01 10:57:00.000000000	-1,126.01	-0.01	-0.02	-59,842.24
2020-07-01 10:57:00.000000000	-1,126.01	-0.01	-0.02	-59,842.24
2020-07-01 10:58:00.000000000	-1,123.97	0.01	-0.03	-59,870.00
2020-07-01 10:58:00.000000000	-1,123.97	0.01	-0.03	-59,870.00
2020-07-01 10:58:00.000000000	-1,123.97	0.01	-0.03	-59,870.00
2020-07-01 10:59:00.000000000	-1,121.52	-0.01	-0.03	-59,841.00
2020-07-01 10:59:00.000000000	-1,121.52	-0.01	-0.03	-59,841.00
2020-07-01 10:59:00.000000000	-1,121.52	-0.01	-0.03	-59,841.00
2020-07-01 11:00:00.000000000	-1,125.08	-0.00	-0.03	-59,874.74
2020-07-01 11:00:00.000000000	-1,125.08	-0.00	-0.03	-59,874.74
2020-07-01 11:00:00.000000000	-1,125.08	-0.00	-0.03	-59,874.74
2020-07-01 11:01:00.000000000	-1,125.07	0.00	-0.03	-59,871.83
2020-07-01 11:01:00.000000000	-1,125.07	0.00	-0.03	-59,871.83
2020-07-01 11:01:00.000000000	-1,125.07	0.00	-0.03	-59,871.83
2020-07-01 11:02:00.000000000	-1,121.84	-0.00	-0.03	-59,817.46
2020-07-01 11:02:00.000000000	-1,121.84	-0.00	-0.03	-59,817.46
2020-07-01 11:02:00.000000000	-1,121.84	-0.00	-0.03	-59,817.46
2020-07-01 11:03:00.000000000	-1,121.74	-0.00	-0.02	-59,871.75
2020-07-01 11:03:00.000000000	-1,121.74	-0.00	-0.02	-59,871.75
2020-07-01 11:03:00.000000000	-1,121.74	-0.00	-0.02	-59,871.75
2020-07-01 11:04:00.000000000	-1,127.57	0.00	-0.03	-59,893.83
2020-07-01 11:04:00.000000000	-1,127.57	0.00	-0.03	-59,893.83
2020-07-01 11:04:00.000000000	-1,127.57	0.00	-0.03	-59,893.83
2020-07-01 11:05:00.000000000	-1,123.72	0.00	-0.04	-59,897.31
2020-07-01 11:05:00.000000000	-1,123.72	0.00	-0.03	-59,897.31
2020-07-01 11:05:00.000000000	-1,123.72	0.00	-0.03	-59,897.31
2020-07-01 11:06:00.000000000	-1,120.16	0.00	-0.03	-59,856.48
2020-07-01 11:06:00.000000000	-1,120.16	0.00	-0.03	-59,856.48
2020-07-01 11:06:00.000000000	-1,120.16	0.00	-0.03	-59,856.48
2020-07-01 11:07:00.000000000	-1,122.02	-0.01	-0.04	-59,887.13
2020-07-01 11:07:00.000000000	-1,122.02	-0.01	-0.03	-59,887.13
2020-07-01 11:07:00.000000000	-1,122.02	-0.01	-0.03	-59,887.13
2020-07-01 11:08:00.000000000	-1,125.65	0.01	-0.03	-59,841.00
2020-07-01 11:08:00.000000000	-1,125.65	0.01	-0.03	-59,841.00
2020-07-01 11:08:00.000000000	-1,125.65	0.01	-0.03	-59,841.00
2020-07-01 11:09:00.000000000	-1,121.94	0.00	-0.04	-59,842.21
2020-07-01 11:09:00.000000000	-1,121.94	0.00	-0.04	-59,842.21
2020-07-01 11:09:00.000000000	-1,121.94	0.00	-0.04	-59,842.21
2020-07-01 11:10:00.000000000	-1,119.97	-0.00	-0.03	-59,842.48
2020-07-01 11:10:00.000000000	-1,119.97	-0.00	-0.03	-59,842.48
2020-07-01 11:10:00.000000000	-1,119.97	-0.00	-0.03	-59,842.48
2020-07-01 11:11:00.000000000	-1,122.21	0.00	-0.03	-59,843.83
2020-07-01 11:11:00.000000000	-1,122.21	0.00	-0.03	-59,843.83
2020-07-01 11:11:00.000000000	-1,122.21	0.00	-0.03	-59,843.83
2020-07-01 11:12:00.000000000	-1,123.78	-0.00	-0.03	-59,863.40
2020-07-01 11:12:00.000000000	-1,123.78	-0.00	-0.03	-59,863.40
2020-07-01 11:12:00.000000000	-1,123.78	-0.00	-0.03	-59,863.40
2020-07-01 11:13:00.000000000	-1,120.77	-0.00	-0.03	-59,881.01
2020-07-01 11:13:00.000000000	-1,120.77	-0.00	-0.03	-59,881.01
2020-07-01 11:13:00.000000000	-1,120.77	-0.00	-0.03	-59,881.01
2020-07-01 11:14:00.000000000	-1,120.54	0.00	-0.03	-59,891.28
2020-07-01 11:14:00.000000000	-1,120.54	0.00	-0.03	-59,891.28
2020-07-01 11:14:00.000000000	-1,120.54	0.00	-0.03	-59,891.28
2020-07-01 11:15:00.000000000	-1,124.83	0.01	-0.04	-59,842.36
2020-07-01 11:15:00.000000000	-1,124.83	0.01	-0.04	-59,842.36
2020-07-01 11:15:00.000000000	-1,124.83	0.01	-0.04	-59,842.36
2020-07-01 11:16:00.000000000	-1,122.08	-0.01	-0.03	-59,854.38
2020-07-01 11:16:00.000000000	-1,122.08	-0.01	-0.03	-59,854.38
2020-07-01 11:16:00.000000000	-1,122.08	-0.01	-0.03	-59,854.38
2020-07-01 11:17:00.000000000	-1,120.00	-0.00	-0.03	-59,872.27
2020-07-01 11:17:00.000000000	-1,120.00	-0.00	-0.04	-59,872.27
2020-07-01 11:17:00.000000000	-1,120.00	-0.00	-0.04	-59,872.27
2020-07-01 11:18:00.000000000	-1,120.14	-0.01	-0.04	-59,839.53
2020-07-01 11:18:00.000000000	-1,120.14	-0.01	-0.03	-59,839.53
2020-07-01 11:18:00.000000000	-1,120.14	-0.01	-0.03	-59,839.53
2020-07-01 11:19:00.000000000	-1,125.00	-0.00	-0.04	-59,846.59
2020-07-01 11:19:00.000000000	-1,125.00	-0.00	-0.04	-59,846.59
2020-07-01 11:19:00.000000000	-1,125.00	-0.00	-0.04	-59,846.59
2020-07-01 11:20:00.000000000	-1,120.03	-0.00	-0.04	-59,847.08
2020-07-01 11:20:00.000000000	-1,120.03	-0.00	-0.04	-59,847.08
2020-07-01 11:20:00.000000000	-1,120.03	-0.00	-0.04	-59,847.08
2020-07-01 11:21:00.000000000	-1,118.46	-0.00	-0.03	-59,872.13
2020-07-01 11:21:00.000000000	-1,118.46	-0.00	-0.04	-59,872.13
2020-07-01 11:21:00.000000000	-1,118.46	-0.00	-0.04	-59,872.13
2020-07-01 11:22:00.000000000	-1,120.39	0.00	-0.04	-59,849.19
2020-07-01 11:22:00.000000000	-1,120.39	0.00	-0.04	-59,849.19
2020-07-01 11:22:00.000000000	-1,120.39	0.00	-0.04	-59,849.19
2020-07-01 11:23:00.000000000	-1,123.09	-0.01	-0.03	-59,856.55
2020-07-01 11:23:00.000000000	-1,123.09	-0.01	-0.03	-59,856.55
2020-07-01 11:23:00.000000000	-1,123.09	-0.01	-0.03	-59,856.55
2020-07-01 11:24:00.000000000	-1,119.00	-0.01	-0.03	-59,897.29
2020-07-01 11:24:00.000000000	-1,119.00	-0.01	-0.03	-59,897.29
2020-07-01 11:24:00.000000000	-1,119.00	-0.01	-0.03	-59,897.29
2020-07-01 11:25:00.000000000	-1,118.93	0.01	-0.03	-59,849.31
2020-07-01 11:25:00.000000000	-1,118.93	0.01	-0.03	-59,849.31
2020-07-01 11:25:00.000000000	-1,118.93	0.01	-0.03	-59,849.31
2020-07-01 11:26:00.000000000	-1,121.56	0.00	-0.03	-59,871.16
2020-07-01 11:26:00.000000000	-1,121.56	0.00	-0.03	-59,871.16
2020-07-01 11:26:00.000000000	-1,121.56	0.00	-0.03	-59,871.16
2020-07-01 11:27:00.000000000	-1,120.81	0.00	-0.04	-59,887.37
2020-07-01 11:27:00.000000000	-1,120.81	0.00	-0.04	-59,887.37
2020-07-01 11:27:00.000000000	-1,120.81	0.00	-0.04	-59,887.37
2020-07-01 11:28:00.000000000	-1,117.54	-0.00	-0.03	-59,868.86
2020-07-01 11:28:00.000000000	-1,117.54	-0.00	-0.03	-59,868.86
2020-07-01 11:28:00.000000000	-1,117.54	-0.00	-0.03	-59,868.86
2020-07-01 11:29:00.000000000	-1,118.00	0.04	-0.05	-59,851.31
2020-07-01 11:29:00.000000000	-1,118.00	0.04	-0.05	-59,851.31
2020-07-01 11:29:00.000000000	-1,118.00	0.04	-0.05	-59,851.31
2020-07-01 11:30:00.000000000	-1,122.01	0.07	-0.04	-59,878.54
2020-07-01 11:30:00.000000000	-1,122.01	0.07	-0.04	-59,878.54
